year	month	day	max_wind_gust	xwser	avg_wind_speed	awser	avg_wind_dir	awder	sol_rad	soler	max_air_temp	xater	min_air_temp	nater	avg_air_temp	aater	max_rel_hum	xrher	min_rel_hum	nrher	avg_rel_hum	arher	avg_dewpt_temp	adper	precip	pcer	pot_evapot	pevaper	max_soiltemp_4in	xst4er	min_soiltemp_4in	nst4er	avg_soiltemp_4in	ast4er	max_soiltemp_4in	xst8er	min_soiltemp_8in	nst8er	avg_soiltemp_8in	ast8er	site
			mph		mph		deg		MJ/m*m		degF		degF		degF		%		%		%		degF		in		in		degF		degF		degF		degF		degF		degF		
1996	10	29	46.4	 	10.8	 	186.1	 	3.23	 	72.1	 	51.8	 	58.1	 	91.6	 	43	 	70.4	 	48.2	 	0.26	 	0.03	 	58.2	 	54.5	 	55.8	 	57.7	 	56.3	 	56.8	 	wfp
1996	10	30	57.6	 	13	 	280	 	11.52	 	61.2	 	31	 	43.3	 	65.6	 	36.5	 	53.7	 	27.5	 	0.01	 	0.07	 	55.4	 	47.9	 	52.5	 	57.4	 	54.8	 	56.5	 	wfp
1996	10	31	25.3	 	8	 	283.7	 	11.35	 	45.4	 	27.7	 	35.6	 	61.3	 	31.1	 	47	 	16.9	 	0	 	0.07	 	47.9	 	44.4	 	46.2	 	54.8	 	51.7	 	52.7	 	wfp
1996	11	1	22.7	 	6.9	 	286.3	 	13.04	 	43.3	 	24.3	 	32.9	 	71.5	 	30.6	 	50.4	 	15.8	 	0	 	0.07	 	45.8	 	41.9	 	43.7	 	51.9	 	49.4	 	50.2	 	wfp
1996	11	2	18.6	 	5.5	 	290.9	 	8.43	 	37.2	 	21.1	 	28.4	 	72.1	 	45.5	 	59.8	 	16	 	0	 	0.04	 	42.7	 	39.4	 	40.8	 	49.5	 	46.6	 	47.7	 	wfp
1996	11	3	20.1	 	5.8	 	195.9	 	13.63	 	50.5	 	19	 	36.5	 	81.6	 	29.6	 	51.5	 	18.9	 	0	 	0.08	 	42.3	 	37.6	 	39.7	 	46.7	 	44.2	 	45.3	 	wfp
1996	11	4	24.9	 	7	 	175	 	4.55	 	50.9	 	35.5	 	43	 	81	 	40.5	 	59.2	 	29.3	 	0.01	 	0.03	 	44.2	 	39.6	 	41.9	 	46.7	 	45	 	45.7	 	wfp
1996	11	5	12	 	3.3	 	146.4	 	3.87	 	57.5	 	44.1	 	49.1	 	89.5	 	62.4	 	74.9	 	41.4	 	0	 	0.03	 	48.7	 	43.8	 	45.9	 	48.9	 	46.7	 	47.7	 	wfp
1996	11	6	20.1	 	8.4	 	187	 	2.69	 	66	 	44.4	 	56.8	 	92.4	 	76	 	86.7	 	52.9	 	1.16	 	0.02	 	53.3	 	45.6	 	49.1	 	52.1	 	48.4	 	49.5	 	wfp
1996	11	7	17	 	3.7	 	316.6	 	2.51	 	47.4	 	29.9	 	40.3	 	88.1	 	61.7	 	78	 	33.8	 	0.01	 	0.02	 	51.9	 	44.6	 	48.6	 	52.1	 	49.8	 	51.3	 	wfp
1996	11	8	23.8	 	6.6	 	300.9	 	2.84	 	40.8	 	26.7	 	35.2	 	88.6	 	57.4	 	73.9	 	27.5	 	0.01	 	0.02	 	44.6	 	41.7	 	42.8	 	49.8	 	47.2	 	47.8	 	wfp
1996	11	9	23.4	 	7.8	 	295.2	 	9.39	 	39.8	 	27.1	 	33.4	 	80	 	46	 	62.7	 	21.7	 	0	 	0.05	 	42.1	 	39.4	 	40.6	 	47.3	 	45.8	 	46.4	 	wfp
1996	11	10	22.2	 	6.9	 	309.2	 	6.58	 	32.6	 	24.6	 	28	 	75.3	 	48.1	 	64.2	 	17.4	 	0	 	0.03	 	39.6	 	37.7	 	38.5	 	46.2	 	44.4	 	45	 	wfp
1996	11	11	15.9	 	5.3	 	299.6	 	10.03	 	33.6	 	20.1	 	26.6	 	74.2	 	41.3	 	57.9	 	13.5	 	0	 	0.05	 	38.3	 	36.4	 	37	 	44.4	 	42.6	 	43.3	 	wfp
1996	11	12	10.9	 	2.4	 	290.8	 	12.02	 	32	 	14.1	 	24.8	 	81.5	 	37.6	 	56.7	 	11.1	 	0.01	 	0.06	 	36.5	 	35.2	 	35.4	 	42.7	 	40.5	 	41.2	 	wfp
1996	11	13	11.3	 	3	 	49.4	 	2.59	 	30.1	 	19.9	 	26.8	 	82.5	 	51.2	 	68.3	 	17.6	 	0	 	0.01	 	36	 	35.2	 	35.4	 	40.7	 	40.2	 	40.5	 	wfp
1996	11	14	24	 	6.5	 	86.6	 	11.9	 	36.4	 	11.9	 	26.2	 	83.1	 	30.7	 	57	 	11.8	 	0.01	 	0.06	 	35.3	 	34.4	 	34.7	 	40.5	 	38.9	 	39.4	 	wfp
1996	11	15	27	 	11.2	 	144.8	 	6.27	 	44.2	 	29.1	 	36.1	 	70.7	 	39.4	 	55.8	 	21.7	 	0	 	0.04	 	37.6	 	34.5	 	35.8	 	40.6	 	38.9	 	39.6	 	wfp
1996	11	16	37.1	 	14	 	160.7	 	7.98	 	56.3	 	40.2	 	48.4	 	80.7	 	56	 	67.9	 	38.1	 	0.01	 	0.06	 	42.3	 	36.6	 	39.4	 	43.3	 	40.5	 	41.5	 	wfp
1996	11	17	29.5	 	8.9	 	230.2	 	5.35	 	52	 	26.6	 	39.9	 	90.6	 	59.9	 	78.6	 	33.8	 	0.28	 	0.03	 	43.5	 	38.6	 	42.1	 	44.7	 	43.2	 	44.1	 	wfp
1996	11	18	9.3	 	2.7	 	304.3	 	6.82	 	38.9	 	27.1	 	31.5	 	83.3	 	45.5	 	72.3	 	23.2	 	0	 	0.04	 	40.7	 	37.4	 	38.7	 	43.6	 	42	 	42.6	 	wfp
1996	11	19	10.2	 	3.5	 	31.3	 	2.64	 	34.5	 	27.6	 	30.4	 	82.7	 	63.8	 	75.1	 	23.4	 	0.02	 	0.01	 	38.8	 	36.9	 	37.8	 	42.3	 	41.1	 	41.5	 	wfp
1996	11	20	20.2	 	6.6	 	88.3	 	5.27	 	38.3	 	29.2	 	33.3	 	79.2	 	59.7	 	69.5	 	24.3	 	0	 	0.03	 	39.5	 	36.5	 	37.8	 	41.7	 	40.6	 	41.2	 	wfp
1996	11	21	13.7	 	4.9	 	26.4	 	3.11	 	36	 	27.7	 	32.7	 	90	 	74.3	 	81.6	 	27.7	 	0.06	 	0.02	 	38.8	 	36.9	 	37.9	 	41.6	 	41	 	41.4	 	wfp
1996	11	22	25.4	 	4.3	 	150.9	 	5.52	 	38.3	 	21.1	 	31.8	 	88.4	 	69.1	 	78.7	 	25.7	 	0.01	 	0.03	 	37.1	 	35.2	 	36.1	 	41.4	 	39.5	 	40.3	 	wfp
1996	11	23	21.4	 	5.2	 	152.9	 	0.92	 	36.7	 	33	 	35.1	 	91.5	 	73.8	 	85.7	 	31.3	 	0.05	 	0	 	37.6	 	36	 	36.9	 	40.6	 	40	 	40.3	 	wfp
1996	11	24	19.8	 	6.8	 	1	 	0.71	 	36.1	 	29.4	 	32.5	 	98	 	81	 	89.8	 	29.8	 	0.1	 	0	 	37.7	 	36.4	 	37.2	 	40.8	 	40.3	 	40.6	 	wfp
1996	11	25	27.4	 	9.4	 	359.5	 	1.97	 	30.3	 	19.2	 	27.3	 	82.4	 	63.4	 	76.1	 	20.8	 	0	 	0.01	 	36.4	 	34.9	 	35.8	 	40.4	 	39.5	 	39.9	 	wfp
1996	11	26	18.9	 	6.9	 	331.4	 	10.52	 	29.4	 	12.6	 	19.4	 	67.4	 	48.8	 	60.4	 	7.9	 	0	 	0.05	 	35	 	33.4	 	34	 	39.5	 	37.6	 	38.3	 	wfp
1996	11	27	9.3	 	2.5	 	292.7	 	5.2	 	26.8	 	10.2	 	19.4	 	73.3	 	51.6	 	64.6	 	9.3	 	0.01	 	0.02	 	33.4	 	32.8	 	32.9	 	37.7	 	36.7	 	37	 	wfp
1996	11	28	17.1	 	5.2	 	181.5	 	10.67	 	41.9	 	21.4	 	31.3	 	83.8	 	51.6	 	71.6	 	23	 	0	 	0.06	 	32.9	 	32.6	 	32.7	 	36.8	 	36.3	 	36.5	 	wfp
1996	11	29	23.6	 	6.8	 	156.4	 	1.74	 	44	 	29.5	 	36.1	 	99.2	 	62.7	 	77.9	 	29.8	 	0.44	 	0.01	 	32.7	 	32.5	 	32.5	 	36.4	 	36	 	36.1	 	wfp
1996	11	30	18.7	 	5.9	 	256.6	 	1.95	 	46.7	 	33.3	 	41.5	 	100	 	77.6	 	87.6	 	38.1	 	0.03	 	0.01	 	34.6	 	32.5	 	33.3	 	38.6	 	36	 	37.4	 	wfp
1996	12	1	26	 	7.4	 	277.9	 	2.4	 	33.5	 	26.1	 	28.6	 	98.2	 	70.9	 	80.6	 	23.4	 	0.12	 	0.01	 	34.6	 	34.3	 	34.3	 	38.6	 	38	 	38.3	 	wfp
1996	12	2	25	 	4.7	 	145.3	 	9.58	 	41.9	 	19.2	 	30.4	 	87.1	 	61.9	 	76.2	 	23.5	 	0	 	0.05	 	34.3	 	33.7	 	33.8	 	38	 	36.8	 	37.2	 	wfp
1996	12	3	24.8	 	8.7	 	281	 	4.35	 	30.8	 	18	 	29.1	 	74.3	 	61.2	 	74.2	 	21.9	 	0.06	 	0.02	 	34.2	 	33.4	 	33.8	 	37.4	 	36.9	 	37	 	wfp
1996	12	4	24.4	 	5.6	 	144.3	 	10.42	 	35.3	 	11.9	 	25.5	 	81.1	 	57.3	 	72.7	 	18	 	0	 	0.05	 	33.5	 	33	 	33.1	 	37	 	36	 	36.3	 	wfp
1996	12	5	29	 	9	 	201.1	 	1.88	 	35	 	31.8	 	33.1	 	98.6	 	75.9	 	85.5	 	29.1	 	0.18	 	0.01	 	33	 	32.9	 	32.9	 	36.1	 	35.8	 	36	 	wfp
1996	12	6	20.4	 	5.5	 	180.7	 	4.74	 	41.3	 	30.7	 	34.9	 	84.3	 	58.7	 	74.2	 	27.3	 	0	 	0.03	 	33	 	32.9	 	32.9	 	36.4	 	35.9	 	36.1	 	wfp
1996	12	7	21.6	 	6.7	 	252.6	 	9.58	 	49.4	 	29.2	 	37	 	80.7	 	39.7	 	65.6	 	26.1	 	0	 	0.06	 	33.2	 	32.9	 	33.1	 	36.3	 	35.9	 	36.1	 	wfp
1996	12	8	30.1	 	11.6	 	302.8	 	3.26	 	33.1	 	24.8	 	27.7	 	72.1	 	55.7	 	66.6	 	18	 	0	 	0.02	 	33.1	 	32.9	 	32.9	 	36.1	 	35.9	 	36	 	wfp
1996	12	9	22	 	7.3	 	161.7	 	6.08	 	35.2	 	23.7	 	29.3	 	74.6	 	61.5	 	70.3	 	20.8	 	0.01	 	0.03	 	32.9	 	32.8	 	32.9	 	36.4	 	35.8	 	36.1	 	wfp
1996	12	10	17.1	 	5.5	 	119.1	 	8.38	 	54.7	 	32.5	 	42.1	 	84	 	55.6	 	71.2	 	33.3	 	0	 	0.05	 	34	 	32.8	 	33.1	 	37.7	 	36	 	36.7	 	wfp
1996	12	11	19.8	 	5.9	 	31	 	1.18	 	41.6	 	37.3	 	39	 	100	 	83.6	 	92.1	 	36.9	 	0.2	 	0.01	 	36.7	 	34	 	35.6	 	39	 	37.6	 	38.3	 	wfp
1996	12	12	15.8	 	5	 	326.6	 	1.56	 	39.8	 	29.8	 	37.2	 	100	 	72.7	 	88.4	 	34	 	0.01	 	0.01	 	38.1	 	36.3	 	37.2	 	39.7	 	38.9	 	39.2	 	wfp
1996	12	13	18.4	 	3.2	 	135.6	 	5.71	 	44.4	 	23.4	 	35.6	 	88.1	 	66.2	 	78.6	 	29.5	 	0.01	 	0.03	 	36.8	 	34.3	 	35.6	 	39.5	 	37.7	 	38.5	 	wfp
1996	12	14	28.4	 	7.7	 	129.3	 	4.11	 	47.4	 	33.1	 	41.7	 	88.8	 	60.1	 	75	 	34.2	 	0.01	 	0.02	 	38.2	 	34.8	 	36.5	 	39.4	 	37.9	 	38.7	 	wfp
1996	12	15	25.4	 	9.3	 	256.4	 	1.81	 	47.1	 	29.3	 	35.2	 	83.4	 	62.9	 	73.1	 	27.5	 	0.03	 	0.01	 	38.8	 	35.7	 	37.6	 	40	 	39.3	 	39.7	 	wfp
1996	12	16	12.6	 	3	 	275.3	 	7.29	 	34.5	 	24.8	 	28.2	 	84.2	 	56.8	 	73	 	20.7	 	0	 	0.04	 	35.9	 	34.5	 	35.1	 	39.5	 	38.1	 	38.7	 	wfp
1996	12	17	27.1	 	8.5	 	282.6	 	4.89	 	27.1	 	15	 	21.7	 	84.7	 	51.5	 	66	 	11.8	 	0.01	 	0.02	 	34.5	 	33.3	 	33.8	 	38.1	 	37	 	37.4	 	wfp
1996	12	18	23.5	 	8.8	 	253.5	 	5.04	 	15.4	 	6	 	10.8	 	75.7	 	50.8	 	64.8	 	1.2	 	0.01	 	0.02	 	33.4	 	32.3	 	32.7	 	37	 	35.9	 	36.3	 	wfp
1996	12	19	27.4	 	9.1	 	264.5	 	5.36	 	11.9	 	2.6	 	7.2	 	71.7	 	58.9	 	65.9	 	-1.8	 	0.01	 	0.02	 	32.3	 	31.6	 	31.8	 	36	 	35.3	 	35.6	 	wfp
1996	12	20	22.4	 	7.1	 	190.2	 	9.05	 	22.2	 	0.5	 	11.7	 	73.2	 	47.9	 	63.7	 	1.6	 	0.01	 	0.03	 	31.6	 	30.9	 	31.3	 	35.4	 	34.9	 	35.1	 	wfp
1996	12	21	28.5	 	10.5	 	175.3	 	4.54	 	40.6	 	19.3	 	31.8	 	67.8	 	47.3	 	58.6	 	18.7	 	0	 	0.03	 	31.4	 	30.8	 	31.1	 	34.9	 	34.6	 	34.7	 	wfp
1996	12	22	9.7	 	4	 	110.9	 	1.18	 	45.1	 	35.1	 	39.4	 	100	 	63.6	 	77.2	 	32.7	 	0.01	 	0.01	 	31.6	 	31.3	 	31.5	 	34.7	 	34.6	 	34.7	 	wfp
1996	12	23	36	 	7.4	 	256.9	 	1	 	54	 	16.7	 	39.7	 	100	E	73.2	 	92.9	E	37.8	E	0.22	 	0.01	E	31.7	 	31.5	 	31.6	 	34.6	 	34.5	 	34.5	 	wfp
1996	12	24	31.9	 	11.9	 	279.5	 	7.52	 	17.9	 	6.8	 	11.1	 	74.1	 	60	 	66	 	1.9	 	0	 	0.03	 	31.8	 	31.3	 	31.6	 	34.6	 	34.5	 	34.5	 	wfp
1996	12	25	15.5	 	4.9	 	332.4	 	5.99	 	12.8	 	2.5	 	7.7	 	72.9	 	54.2	 	65.4	 	-1.5	 	0.01	 	0.02	 	31.4	 	29.8	 	30.6	 	34.6	 	34.4	 	34.5	 	wfp
1996	12	26	12.3	 	5.2	 	20.8	 	4.2	 	22.3	 	10.8	 	17.4	 	77.9	 	69	 	73.9	 	10.4	 	0	 	0.02	 	30.8	 	29.6	 	30.2	 	34.5	 	34.2	 	34.3	 	wfp
1996	12	27	13.9	 	4.1	 	125.5	 	1.2	 	36.3	 	19.1	 	29.7	 	100	E	77.7	 	90.7	 	27.1	 	0.01	 	0.01	 	31.1	 	30.2	 	30.6	 	34.3	 	34.1	 	34.2	 	wfp
1996	12	28	17.1	 	3.7	 	216	 	2.65	 	42.9	 	33.5	 	38.5	 	100	E	92.8	 	99.3	E	38.3	E	0	 	0.01	E	31.4	 	31	 	31.3	 	34.2	 	34.1	 	34.2	 	wfp
1996	12	29	14.8	 	4.9	 	286.9	 	2.83	 	33.7	 	19.5	 	27.1	 	100	 	74.5	 	81.3	 	22.1	 	0	 	0.01	 	31.5	 	31.3	 	31.5	 	34.2	 	34.1	 	34.2	 	wfp
1996	12	30	15.2	 	4.2	 	141	 	1.6	 	33.5	 	17.7	 	27.1	 	100	E	79.6	 	88.7	 	24.3	 	0	 	0.01	 	31.6	 	31.2	 	31.3	 	34.2	 	34.1	 	34.2	 	wfp
1996	12	31	22.4	 	5.7	 	43.9	 	2.19	 	34.9	 	28	 	30.9	 	100	E	74.7	 	87.1	 	27.5	 	0	 	0.01	 	31.5	 	31.4	 	31.5	 	34.2	 	34.1	 	34.2	 	wfp
1997	1	1	20.2	 	7.1	 	187	 	1.58	 	48.9	 	32.2	 	40.8	 	100	E	99.9	E	100	E	40.8	E	0	 	0.01	E	31.6	 	31.4	 	31.5	 	34.2	 	34.1	 	34.2	 	wfp
1997	1	2	19.4	 	5.8	 	205	 	3.4	 	59.1	 	41.4	 	52	 	100	E	78.4	 	92.1	E	49.6	E	0	 	0.02	E	31.7	 	31.5	 	31.6	 	36.2	 	34.2	 	34.9	 	wfp
1997	1	3	12.2	 	3.5	 	84.6	 	6.67	 	53.2	 	32	 	43.7	 	100	E	71.7	 	94.8	E	42.1	E	0	 	0.04	E	32	 	31.6	 	31.6	 	38.1	 	35.9	 	36.7	 	wfp
1997	1	4	28.3	 	11	 	209.5	 	2.36	 	66	 	39.4	 	54	 	100	E	64	 	83.5	 	48.9	 	0	 	0.02	 	41.7	 	31.9	 	36.9	 	42	 	38	 	40.1	 	wfp
1997	1	5	39.8	 	14	 	272.6	 	5.21	 	39.4	 	18.5	 	26.4	 	67.5	 	53.6	 	61.5	 	14.9	 	0.01	 	0.03	 	38.8	 	33.6	 	35.4	 	41.8	 	38.5	 	40.3	 	wfp
1997	1	6	26.3	 	9.1	 	293	 	9.89	 	26.3	 	8.8	 	17.2	 	67.6	 	38.2	 	54.8	 	3.4	 	0	 	0.04	 	33.7	 	32.5	 	32.9	 	38.6	 	36.4	 	37.2	 	wfp
1997	1	7	12.3	 	3.8	 	289.8	 	9.93	 	29.9	 	8.6	 	17.4	 	80.1	 	39.6	 	60.7	 	5.7	 	0	 	0.04	 	32.6	 	31.9	 	32.2	 	36.4	 	35.4	 	35.8	 	wfp
1997	1	8	13.2	 	4	 	103.9	 	5.51	 	29.4	 	7.7	 	21.2	 	79.9	 	45.2	 	63.6	 	10.2	 	0.01	 	0.03	 	31.9	 	31.5	 	31.6	 	35.5	 	34.8	 	35.1	 	wfp
1997	1	9	24.9	 	6.5	 	313.4	 	4.17	 	26.9	 	14.8	 	23.2	 	85.5	 	70.7	 	82	 	18.5	 	0.13	 	0.02	 	31.7	 	31.6	 	31.6	 	34.8	 	34.6	 	34.7	 	wfp
1997	1	10	31.8	 	12.6	 	272.2	 	6.3	 	14.8	 	-1	 	3.9	 	75.7	 	62.8	 	69.1	 	-4	 	0.01	 	0.02	 	31.7	 	31.5	 	31.6	 	34.6	 	34.4	 	34.5	 	wfp
1997	1	11	22.6	 	9.3	 	277.3	 	10.57	 	3.7	 	-4.9	 	-0.9	 	71.3	 	56.1	 	63.8	 	-10.3	 	0.01	 	0.02	 	31.5	 	31.2	 	31.3	 	34.5	 	34.3	 	34.3	 	wfp
1997	1	12	18.5	 	7	 	286.7	 	10.16	 	1.4	 	-9.5	 	-3.6	 	69.2	 	54.1	 	63.2	 	-13.2	 	0	 	0.02	 	31.2	 	30.7	 	30.9	 	34.4	 	34.2	 	34.3	 	wfp
1997	1	13	15.6	 	4.8	 	272.2	 	10.12	 	11.9	 	-3.5	 	3	 	77.9	 	58.6	 	69.6	 	-4.7	 	0	 	0.03	 	30.8	 	30.5	 	30.6	 	34.2	 	34	 	34.2	 	wfp
1997	1	14	13.1	 	3.4	 	169.1	 	8.64	 	17.5	 	-7.5	 	7.7	 	78.2	 	48.5	 	69.6	 	-0.4	 	0	 	0.03	 	30.5	 	30	 	30.4	 	34.1	 	33.8	 	34	 	wfp
1997	1	15	38.1	 	9	 	211.2	 	1.91	 	25.3	 	13.5	 	20.3	 	87.2	 	67.4	 	81.8	 	15.6	 	0.32	 	0.01	 	30.6	 	29.8	 	30.2	 	33.9	 	33.7	 	33.8	 	wfp
1997	1	16	38.6	 	14.5	 	289.8	 	11.54	 	13.5	 	-0.6	 	3.7	 	72.9	 	48.3	 	58.5	 	-7.6	 	0.02	 	0.03	 	30.7	 	30	 	30.4	 	33.8	 	33.7	 	33.8	 	wfp
1997	1	17	25.2	 	7.9	 	269.1	 	11.84	 	8.6	 	-10.2	 	0	 	65.6	 	35.9	 	52.4	 	-13.7	 	0	 	0.03	 	30.1	 	29.7	 	29.8	 	33.8	 	33.6	 	33.6	 	wfp
1997	1	18	26.3	 	6.9	 	230.2	 	8.91	 	11.1	 	-6.1	 	3.7	 	73.2	 	37.6	 	52.7	 	-9.8	 	0	 	0.02	 	30	 	29.3	 	29.7	 	33.7	 	33.6	 	33.6	 	wfp
1997	1	19	13.4	 	4.9	 	230.3	 	3.74	 	32.9	 	10.9	 	22.8	 	82.4	 	68.8	 	75.3	 	16.2	 	0	 	0.02	 	30.5	 	29.9	 	30.2	 	33.6	 	33.5	 	33.6	 	wfp
1997	1	20	11.7	 	3.8	 	74.4	 	11.13	 	48.2	 	21.8	 	34.2	 	83.4	 	47.9	 	70.4	 	25.3	 	0	 	0.06	 	31	 	30.4	 	30.6	 	33.6	 	33.5	 	33.6	 	wfp
1997	1	21	30.8	 	9.7	 	154.6	 	2.97	 	47.4	 	29.8	 	39	 	100	E	71.5	 	86.7	E	35.4	E	0.03	 	0.02	E	31.4	 	30.9	 	31.1	 	33.6	 	33.5	 	33.6	 	wfp
1997	1	22	31.2	 	11.3	 	261.2	 	8.39	 	49.2	 	19.2	 	37.9	 	89.6	 	50.9	 	71.7	 	29.5	 	0.07	 	0.05	 	31.6	 	31.3	 	31.5	 	33.6	 	33.5	 	33.6	 	wfp
1997	1	23	19.6	 	7	 	79.4	 	9.06	 	27.9	 	14.3	 	22.1	 	74.4	 	56	 	66.7	 	12.7	 	0	 	0.04	 	31.6	 	31.4	 	31.5	 	33.7	 	33.5	 	33.6	 	wfp
1997	1	24	34.6	 	7.8	 	260.8	 	1.44	 	32	 	10.5	 	27	 	97.1	 	71.1	 	80	 	21.6	 	0.32	 	0.01	 	31.6	 	31.4	 	31.5	 	33.7	 	33.6	 	33.6	 	wfp
1997	1	25	28.7	 	9.8	 	279.6	 	5.03	 	10.7	 	0.9	 	4.6	 	74.6	 	62.1	 	68.3	 	-3.6	 	0.01	 	0.01	 	31.6	 	30.9	 	31.3	 	33.7	 	33.6	 	33.6	 	wfp
1997	1	26	15	 	5.1	 	70.4	 	2.09	 	20.4	 	0.6	 	10.2	 	81.8	 	64.8	 	75.9	 	4.1	 	0.16	 	0.01	 	30.9	 	30.3	 	30.6	 	33.7	 	33.6	 	33.6	 	wfp
1997	1	27	32.2	 	8.2	 	334.2	 	2.38	 	25.2	 	-1.4	 	16.9	 	83.7	 	63.2	 	77	 	10.9	 	0.12	 	0.01	 	30.8	 	30.5	 	30.6	 	33.7	 	33.6	 	33.6	 	wfp
1997	1	28	17.2	 	4.8	 	280.6	 	11.81	 	8.9	 	-9.7	 	-1.8	 	74.7	 	47.3	 	62.8	 	-11.7	 	0.01	 	0.03	 	30.5	 	29.9	 	30.2	 	33.7	 	33.6	 	33.6	 	wfp
1997	1	29	17.2	 	3.7	 	127.7	 	9.68	 	21.2	 	11.5	 	9	 	84.9	 	38.5	 	62.8	 	-1.8	 	0	 	0.03	 	30	 	29.4	 	29.8	 	33.6	 	33.5	 	33.6	 	wfp
1997	1	30	18.8	 	4.8	 	189.5	 	8.13	 	24.7	 	1.4	 	15.1	 	89.4	 	58.3	 	77.9	 	9.1	 	0	 	0.03	 	29.4	 	28.1	 	28.6	 	33.6	 	33.4	 	33.4	 	wfp
1997	1	31	23.8	 	8	 	241.2	 	9.69	 	48.9	 	24.5	 	38.3	 	88.4	 	49.8	 	69.6	 	28.9	 	0.01	 	0.06	 	30.8	 	28.5	 	29.7	 	33.5	 	33.4	 	33.4	 	wfp
1997	2	1	10	 	2.3	 	136.2	 	4.34	 	39.4	 	30.5	 	34.3	 	95.3	 	71.1	 	87.5	 	30.9	 	0	 	0.02	 	31.1	 	30.8	 	30.9	 	33.5	 	33.4	 	33.4	 	wfp
1997	2	2	15.6	 	4.6	 	353.3	 	8.05	 	37.6	 	27	 	32.7	 	97.5	 	81.1	 	91.4	 	30.4	 	0	 	0.04	 	31.3	 	31.1	 	31.1	 	33.5	 	33.4	 	33.4	 	wfp
1997	2	3	27.4	 	6.9	 	71.9	 	5.26	 	36.4	 	23.4	 	30.2	 	97.4	 	69.8	 	88	 	27	 	0.1	 	0.03	 	31.4	 	31.2	 	31.3	 	33.5	 	33.4	 	33.4	 	wfp
1997	2	4	25.8	 	8.4	 	266.5	 	1.99	 	34.9	 	28.4	 	32.7	 	97.9	 	80.9	 	91.2	 	30.4	 	0.05	 	0.01	 	31.4	 	31.3	 	31.3	 	33.6	 	33.5	 	33.4	 	wfp
1997	2	5	19.1	 	8	 	296.5	 	8.8	 	34.4	 	25.8	 	28.9	 	87.5	 	69	 	79.3	 	23.2	 	0	 	0.04	 	31.5	 	31.4	 	31.5	 	33.6	 	33.5	 	33.6	 	wfp
1997	2	6	14.7	 	5.7	 	288.2	 	2.26	 	28.6	 	23.8	 	26.8	 	87.4	 	81.4	 	84.2	 	22.6	 	0	 	0.01	 	31.5	 	31.3	 	31.5	 	33.6	 	33.5	 	33.6	 	wfp
1997	2	7	11.6	 	5.1	 	354	 	5.37	 	28.5	 	22.4	 	25.2	 	89.4	 	70.8	 	82.3	 	20.5	 	0	 	0.02	 	31.4	 	31.1	 	31.3	 	33.6	 	33.5	 	33.6	 	wfp
1997	2	8	13.6	 	3.7	 	1.5	 	4.6	 	34.3	 	25.6	 	28.8	 	92.9	 	62.1	 	81.9	 	23.7	 	0	 	0.02	 	31.4	 	31.2	 	31.3	 	33.6	 	33.5	 	33.6	 	wfp
1997	2	9	11.4	 	1.7	 	256.9	 	7.95	 	34.2	 	25.3	 	28.6	 	93	 	59	 	84.9	 	24.4	 	0.01	 	0.04	 	31.4	 	31.3	 	31.3	 	33.6	 	33.6	 	33.6	 	wfp
1997	2	10	14	 	3.8	 	250	 	4.44	 	30.7	 	26.7	 	28.2	 	91.7	 	58.8	 	78.5	 	22.1	 	0	 	0.02	 	31.5	 	31.4	 	31.5	 	33.7	 	33.6	 	33.6	 	wfp
1997	2	11	17.3	 	6.4	 	248	 	6.49	 	27.6	 	21.8	 	25.7	 	88.4	 	65.9	 	77.8	 	19.6	 	0.01	 	0.03	 	31.5	 	31.3	 	31.5	 	33.7	 	33.6	 	33.6	 	wfp
1997	2	12	23.5	 	7.2	 	339.1	 	14.45	 	27.7	 	15.5	 	22.3	 	88.9	 	53.4	 	72.5	 	14.5	 	0.01	 	0.06	 	31.4	 	31	 	31.3	 	33.7	 	33.6	 	33.6	 	wfp
1997	2	13	18.4	 	4.6	 	79.7	 	9.77	 	31.6	 	13.4	 	23	 	88.9	 	56	 	73.9	 	15.6	 	0.01	 	0.05	 	31.3	 	30.1	 	30.7	 	33.7	 	33.6	 	33.6	 	wfp
1997	2	14	26.4	 	6.7	 	279.7	 	5.73	 	39.2	 	19.3	 	26.6	 	93.6	 	64.1	 	80.6	 	21.2	 	0	 	0.03	 	31.2	 	30.5	 	30.9	 	33.7	 	33.6	 	33.6	 	wfp
1997	2	15	19.6	 	6.6	 	269.5	 	15.22	 	31.3	 	12.1	 	22.6	 	96.9	 	36.3	 	64.2	 	11.5	 	0.08	 	0.07	 	31	 	28.9	 	30.2	 	33.7	 	33.5	 	33.6	 	wfp
1997	2	16	23.3	 	7.5	 	346.5	 	14.22	 	33.4	 	20.7	 	25.9	 	97.1	 	54.1	 	76	 	19	 	0.02	 	0.06	 	31.2	 	30.9	 	31.1	 	33.6	 	33.5	 	33.6	 	wfp
1997	2	17	30.6	 	11.9	 	170.9	 	13.61	 	50.2	 	21.9	 	37.2	 	87.7	 	53.3	 	69.6	 	27.9	 	0.01	 	0.08	 	31.3	 	30.9	 	31.1	 	33.6	 	33.5	 	33.6	 	wfp
1997	2	18	26	 	11.1	 	188.4	 	6.88	 	62.8	 	42.9	 	51.1	 	70.5	 	37.2	 	57.1	 	36	 	0	 	0.05	 	31.5	 	31.2	 	31.3	 	33.6	 	33.5	 	33.6	 	wfp
